id,name,type,typecode,address,adname,longitude,latitude,location
B0FFL95FQY,嘉禾工贸大厦,商务住宅;楼宇;商务写字楼,120201,石鼓山立交与嘉禾路交叉口西北180米,湖里区,118.113183,24.523454,"118.113183,24.523454"
B0LR0XQ8KG,怡盛工业大厦西区,商务住宅;楼宇;商务写字楼,120201,殿前第一工业区怡盛工业大厦,湖里区,118.113225,24.523425,"118.113225,24.523425"
B0L1YPD69D,怡盛工业大厦C区,商务住宅;楼宇;商务写字楼,120201,殿前第一工业区怡盛工业大厦,湖里区,118.113225,24.523425,"118.113225,24.523425"
B0250043KV,鑫南港大楼,商务住宅;楼宇;商务写字楼,120201,华光路22号,湖里区,118.112903,24.514326,"118.112903,24.514326"
B02500VEIP,航空商务综合楼,商务住宅;楼宇;商务写字楼,120201,厦门高崎国际机场翔云三路,湖里区,118.126872,24.526973,"118.126872,24.526973"
B02500TOMY,湖里电子商务大厦,商务住宅;楼宇;商务写字楼,120201,华光路20号(华荣路地铁站5号口步行430米),湖里区,118.112895,24.513385,"118.112895,24.513385"
B02500T4XS,翔通中心,商务住宅;楼宇;商务写字楼,120201,翔云三路115-121号附近,湖里区,118.127320,24.527286,"118.127320,24.527286"
B0250043JE,同吉大厦,商务住宅;楼宇;商务写字楼,120201,湖里大道99号(火炬园地铁站1号口步行460米),湖里区,118.114228,24.511938,"118.114228,24.511938"
B0LR01NGX2,雪梨广场777号楼,商务住宅;楼宇;商务写字楼,120201,兴隆路728号雪梨广场,湖里区,118.127925,24.512475,"118.127925,24.512475"
B02500T29W,同吉大厦-东区,商务住宅;楼宇;商务写字楼,120201,湖里大道99号同吉大厦,湖里区,118.114440,24.511871,"118.114440,24.511871"
B0M61DH72F,方形写字楼,商务住宅;楼宇;商务写字楼,120201,兴隆路雪梨广场(小东山地铁站3号口步行420米),湖里区,118.128225,24.512225,"118.128225,24.512225"
B0LK61MJ2W,同吉大厦-西区,商务住宅;楼宇;商务写字楼,120201,湖里大道99号同吉大厦,湖里区,118.114203,24.511888,"118.114203,24.511888"
B0250043JB,鸿展大厦(湖里大道),商务住宅;楼宇;商务写字楼,120201,湖里大道95号(华荣路地铁站5号口步行350米),湖里区,118.113233,24.511950,"118.113233,24.511950"
B0I13L0N6V,华光路综合楼,商务住宅;楼宇;商务写字楼,120201,华光路与后浦社交叉口南50米,湖里区,118.112572,24.512571,"118.112572,24.512571"
B025003Y4A,中埔综合楼,商务住宅;楼宇;商务写字楼,120201,中埔1171号附近(高崎地铁站4A口步行80米),湖里区,118.117345,24.538199,"118.117345,24.538199"
B0M69D9U9G,厦门青村国际青创社区10176-1综合楼,商务住宅;楼宇;商务写字楼,120201,嘉禾路中埔社(高崎地铁站4B口步行250米),湖里区,118.118025,24.539425,"118.118025,24.539425"
B0FFGBLECF,御翔商务中心,商务住宅;楼宇;商务写字楼,120201,高崎北二路与高崎北三路交叉口南220米,湖里区,118.118991,24.540221,"118.118991,24.540221"
B0MD6497ZU,青创国际B栋,商务住宅;楼宇;商务写字楼,120201,高崎北二路与嘉禾路交叉口东北180米,湖里区,118.118025,24.539425,"118.118025,24.539425"
B0FFGZWSEH,八角楼,商务住宅;楼宇;商务写字楼,120201,翔云一路附近,湖里区,118.121743,24.530203,"118.121743,24.530203"
B0250043L3,联运大楼,商务住宅;楼宇;商务写字楼,120201,中埔路与高集海堤交叉口附近,湖里区,118.115855,24.538494,"118.115855,24.538494"
B02500420R,台湾农产品水果商务大厦,商务住宅;楼宇;商务写字楼,120201,高崎北三路196号(高崎地铁站4B口步行490米),湖里区,118.118837,24.541241,"118.118837,24.541241"
B02500SJTR,运通中心,商务住宅;楼宇;商务写字楼,120201,翔云一路95号,湖里区,118.126128,24.530958,"118.126128,24.530958"
B0HUZZJDBR,厦门市锦腾水果经营部,商务住宅;楼宇;商务写字楼,120201,"高崎北三路,锦腾水果店,B11号",湖里区,118.118856,24.541339,"118.118856,24.541339"
B02500TDW4,云泰国际,商务住宅;楼宇;商务写字楼,120201,厦门高崎机场翔云一路与翔云二路交汇处,湖里区,118.127846,24.530899,"118.127846,24.530899"
B025003MR3,南泉大厦,商务住宅;楼宇;商务写字楼,120201,中埔路58号(高崎地铁站3号口步行420米),湖里区,118.114182,24.539635,"118.114182,24.539635"
B0FFF4K61D,厦门国际航空港航空服务综合楼2期B楼,商务住宅;楼宇;商务写字楼,120201,云泰国际,湖里区,118.127093,24.530863,"118.127093,24.530863"
B02500SJVH,盛通中心,商务住宅;楼宇;商务写字楼,120201,厦门机场翔云二路,湖里区,118.123435,24.528213,"118.123435,24.528213"
B0FFLDNYSQ,海丝艺术品中心,商务住宅;楼宇;商务写字楼,120201,翔云一路107、109、111号,湖里区,118.128960,24.532525,"118.128960,24.532525"
B0FFHWRD0C,云泰国际A楼,商务住宅;楼宇;商务写字楼|商务住宅;住宅区;住宅区,120201|120300,翔云一路102号,湖里区,118.128220,24.531200,"118.128220,24.531200"
