id,name,type,typecode,address,adname,longitude,latitude,location,lon_wgs84,lat_wgs84
BX10028361,江头地铁站1号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.137303,24.492731,"118.137303,24.492731",118.1323786906337,24.495408319869185
BX10028351,后埔地铁站2号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.144828,24.48966,"118.144828,24.489660",118.13991990459765,24.49234831093119
BX10028716,后埔地铁站1号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.145718,24.490336,"118.145718,24.490336",118.14081183860301,24.493025849994268
BX10028718,后埔地铁站4号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.146028,24.489057,"118.146028,24.489057",118.14112262458876,24.491747162801705
BX10028717,后埔地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.146121,24.490269,"118.146121,24.490269",118.14121574672531,24.49295949636914
BX10032853,安兜地铁站3号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.139247,24.518062,"118.139247,24.518062",118.13432486771102,24.5207455600177
BX10032852,安兜地铁站1号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.137792,24.518052,"118.137792,24.518052",118.13286687048623,24.52073343357437
BX10032851,安兜地铁站2号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.137785,24.517558,"118.137785,24.517558",118.13285989161774,24.520239362877355
BX10032856,坂尚地铁站1号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.146071,24.519744,"118.146071,24.519744",118.14116352636223,24.522438396788655
BX10032858,坂尚地铁站3号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.14657,24.520059,"118.146570,24.520059",118.14166362688381,24.522754251501308
BX10032857,坂尚地铁站2号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.147089,24.518305,"118.147089,24.518305",118.14218392601981,24.521000893308784
BX09909988,蔡塘地铁站4B口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.15409,24.486385,"118.154090,24.486385",118.14920353439597,24.489088490770452
BX09909989,蔡塘地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.153931,24.487411,"118.153931,24.487411",118.14904408122227,24.490114366483272
BX09909986,蔡塘地铁站1号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.153301,24.487719,"118.153301,24.487719",118.14841255742208,24.490421303694824
BX09909987,蔡塘地铁站2号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.152841,24.486643,"118.152841,24.486643",118.1479515415247,24.48934433315115
BX10028379,古地石地铁站1A口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.162876,24.486137,"118.162876,24.486137",118.15801103928858,24.48885643780776
BX10028380,古地石地铁站2号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.162697,24.48544,"118.162697,24.485440",118.15783164344532,24.488158997693503
BX10028740,古地石地铁站1B口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.163685,24.485997,"118.163685,24.485997",118.15882206537889,24.488717923895624
BX10028378,古地石地铁站4号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.16414,24.485191,"118.164140,24.485191",118.15927825859545,24.487912649607456
BX10033295,湖里创新园地铁站2号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.156083,24.522206,"118.156083,24.522206",118.1511987725713,24.52491790484652
BX10032855,湖里创新园地铁站4号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.156741,24.522519,"118.156741,24.522519",118.15185834522828,24.525232125132213
BX10032854,湖里创新园地铁站3号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.1563,24.523634,"118.156300,24.523634",118.15141619601651,24.526346462564124
BX10032859,坂尚地铁站4号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.147581,24.519253,"118.147581,24.519253",118.14267697593718,24.521949823646825
BX10028729,五缘湾地铁站5号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.164248,24.533989,"118.164248,24.533989",118.15938305364605,24.536717226122043
BX10028728,五缘湾地铁站6号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.164685,24.534353,"118.164685,24.534353",118.15982112055507,24.537082082609366
BX10028327,岭兜地铁站1B口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.173828,24.485257,"118.173828,24.485257",118.16899061795701,24.487996934422693
BX10029538,岭兜地铁站1A口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.172788,24.484938,"118.172788,24.484938",118.16794802059862,24.487675917635663
BX10028722,岭兜地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.174768,24.484389,"118.174768,24.484389",118.1699330457022,24.487130577109255
BX10028326,岭兜地铁站4号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.174487,24.483868,"118.174487,24.483868",118.16965137557307,24.486608965164596
