lon_wgs84,lat_wgs84,case,intercept,coef_office_count,tval_office_count,coef_residential_count,tval_residential_count,coef_mall_count,tval_mall_count,coef_dist_to_nearest_luckin,tval_dist_to_nearest_luckin,coef_dist_to_nearest_starbucks,tval_dist_to_nearest_starbucks,coef_dist_to_nearest_metro_exit,tval_dist_to_nearest_metro_exit
118.10009208015136,24.433747186984327,1,-2.2633284399920393,0.009246435112867015,0.3204484292573955,0.00636324398875885,0.5749071818417556,0.08256821472525414,1.2837468552735392,-0.10599614675278454,-0.304364010843885,-0.8892101819752138,-2.0638429662745077,-0.05683069443249484,-0.30101126625202346
118.11521106197073,24.518072267384785,1,-3.949608078939547,0.06817424678988676,2.7665768327841227,0.03662234100217887,1.5482125432335936,0.10483602435006273,1.2146927260566243,1.4181536505828392,3.4359987804886325,-1.3872715194713465,-2.9224481519086125,0.32530438442179654,0.543578296025613
118.17033571748456,24.47777984210361,1,-2.4452934234379264,0.13074076091782175,4.254413787547742,-0.04499065400941558,-1.906284957910117,0.19937416405304803,1.3472084289637756,-0.2601408161462143,-0.6950581630839937,-0.2215659354715812,-0.8052067738796171,-0.0821865630167748,-0.21853200207536716
118.1392588376649,24.528894093178497,1,-4.565871435264349,0.1548684968838444,5.2267387539730965,0.055656465174256986,2.28419810757517,0.0014314159822616662,0.0116458505806462,2.1587591641363097,4.53186222757629,-1.755202160210768,-3.286598604600431,1.297370144550176,2.346270199086102
118.11805988687814,24.55203163869482,1,-5.081222151791897,0.1329929517112601,5.289238859878726,0.04946264131785452,1.9611901777176954,0.0035428906060174584,0.028264817659884985,1.811294739186169,3.6190215325073067,-2.6536556938203963,-4.425520010587092,1.0596568898324201,1.8592783545540652
118.14543043988743,24.53407685548992,1,-5.002328961202305,0.1736215311476938,5.034130324576963,0.0607589643106059,2.1848340903816688,0.00822299489587447,0.04941526409970061,2.3227872969892456,4.35277513443086,-2.1790556452834418,-3.5862920841850356,1.2916850180826178,2.2951463454441168
118.17962652659722,24.50957185892747,1,-3.568195279242237,0.10731507381724119,4.038079831183258,-0.03321903403609337,-1.1030952848270237,0.5023023236013425,2.472760540278514,-1.332967076368074,-2.413831166318257,-0.2627585587120964,-0.7611601465496587,-0.18844358647484422,-0.3875623946780237
118.1870586093868,24.47713927956801,1,-2.524001336315486,0.12423543551561059,4.001878017028387,-0.04854855717192806,-1.8244385760191668,0.17494957683190346,1.1291304604766141,-0.6944735729773763,-1.6148537806963648,-0.24708580609690695,-0.8729639933409249,0.04912586465625257,0.12714953223857478
118.13946507230638,24.50395526096535,1,-4.482002908836419,0.08344766613199181,3.5971463392490386,0.05548804746193299,2.418324709504247,0.11401996915293408,1.274439532778042,0.7284389553026391,1.6752199194511088,0.017655614983981327,0.04696173139845611,-0.09562979497657949,-0.14542265634419016
118.14505191598178,24.515083954156232,1,-3.9989090725432366,0.11442241772806089,4.914141511479088,0.046966075654341584,2.1803810550391733,0.0584096771644427,0.6193169281004675,1.0200185710263183,2.6028460877124404,-0.7137982304688129,-1.8289764067567509,0.6924554745152283,1.207105284806945
118.10031274557012,24.468730887561588,1,-3.05985604186235,0.07425696018368338,2.6497421544648976,0.004203478986356053,0.40599894376829493,0.07612472228551011,1.173398736390993,-0.11974181166600975,-0.29702505488867287,-0.5916843587435894,-1.2087471447547273,0.08971297241766334,0.33139434684810815
118.15155344293736,24.527538847641143,1,-4.765577385371077,0.1707827542029012,4.9414125644779485,0.05507180153405812,2.0049515632287935,0.10500639539850287,0.6679234189107933,2.02025495092166,4.229945613563394,-1.7568621330493062,-3.440395722128249,1.4079157635803026,2.309785304112186
